27, 8, pa1-debug-f
450.59,   702.13,   695.74
575.09,   447.01,   450.72
572.49,   448.21,   575.68
569.90,   449.42,   700.65
577.90,   571.97,   449.57
575.31,   573.18,   574.54
572.72,   574.38,   699.50
580.71,   696.94,   448.42
578.12,   698.14,   573.39
575.53,   699.35,   698.36
700.03,   444.22,   453.33
697.44,   445.43,   578.30
694.84,   446.63,   703.27
702.84,   569.18,   452.19
700.25,   570.39,   577.15
697.66,   571.59,   702.12
705.65,   694.15,   451.04
703.06,   695.35,   576.01
700.47,   696.56,   700.98
